,Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,iso
2522,Philippines,Gross Domestic Product (GDP),29570889731,31176179651,32874362509,35806435879,37080740852,39144635794,42591325698,44977416088,47303617247,49971747141,52544657465,54343402529,56310268298,57365869862,53164575640,49280048060,50963840267,53161214950,56750949637,60272522623,62102978819,61743815773,61952264767,63263364995,66039123162,69128890480,73170077950,76964211568,76520341883,78878634894,82358146716,84741580825,87831176932,92196675493,98371734869,1.03072E+11,1.08475E+11,1.15653E+11,1.20456E+11,1.21839E+11,1.31138E+11,1.35937E+11,1.45023E+11,1.55268E+11,1.64923E+11,1.7466E+11,PHL
2539,Poland,Gross Domestic Product (GDP),1.19155E+11,1.2799E+11,1.33978E+11,1.39581E+11,1.49506E+11,1.58389E+11,1.70942E+11,1.83055E+11,1.92941E+11,2.00364E+11,1.88342E+11,1.69562E+11,1.61479E+11,1.70463E+11,1.80078E+11,1.86629E+11,1.94515E+11,1.98323E+11,2.06519E+11,2.0685E+11,1.8271E+11,1.69892E+11,1.74165E+11,1.80675E+11,1.90238E+11,2.03463E+11,2.15786E+11,2.29725E+11,2.40326E+11,2.51482E+11,2.62949E+11,2.66231E+11,2.71666E+11,2.81344E+11,2.95793E+11,3.06127E+11,3.25044E+11,3.4791E+11,3.62695E+11,3.72924E+11,3.86375E+11,4.05758E+11,4.12277E+11,4.18011E+11,4.31733E+11,4.48747E+11,POL
2556,Portugal,Gross Domestic Product (GDP),64988731151,69298557871,74853319749,83237393879,84188681078,80528467849,86085118140,90908120634,93468062507,98738667994,1.0327E+11,1.04941E+11,1.07182E+11,1.06996E+11,1.04985E+11,1.07932E+11,1.12402E+11,1.19575E+11,1.2853E+11,1.36808E+11,1.42212E+11,1.48425E+11,1.50042E+11,1.46976E+11,1.48394E+11,1.54749E+11,1.6016E+11,1.67249E+11,1.75264E+11,1.82078E+11,1.88974E+11,1.92647E+11,1.94128E+11,1.92314E+11,1.95798E+11,1.973E+11,2.00364E+11,2.05357E+11,2.05766E+11,1.99638E+11,2.03429E+11,1.99712E+11,1.91667E+11,1.89501E+11,1.91194E+11,1.94244E+11,PRT
2573,Puerto Rico,Gross Domestic Product (GDP),23871732530,25391275302,27267209495,28894056998,28909624910,28177932740,29664668964,31602874836,33688975936,35743941197,36288818350,36678016311,35564910129,35728373277,38343783610,39129963496,42329170779,44407487916,47303120785,49638308582,51514242775,52697404593,55102648026,57663570636,60076598025,62808767747,64264368146,67401303749,71129820264,74959528249,77411475434,82299801885,83054845938,83093765735,85615768556,83914500000,82731650081,81770031443,80261971540,78694916629,78369706645,78088742917,78111603483,77871936261,76783478355,76748081350,PRI
2589,Qatar,Gross Domestic Product (GDP),7778466754,8556924168,9504979124,10530081163,11155384011,11811223812,12797332510,11862431934,12913842733,13588944305,13450823315,13572011480,12639004347,12408321611,12986268681,12710937673,13389166178,13395190151,14186102389,15068791630,15583309806,15324278961,17060600630,16834524462,17073357279,17482987453,18247677690,23724177975,26385711048,27516091890,29725118275,30883847226,33102086746,34333457726,40931834420,43998342200,55513224616,65497877823,77066792938,86281374619,1.00718E+11,1.13832E+11,1.19168E+11,1.24424E+11,1.29374E+11,1.33968E+11,QAT
2606,Republic of Korea,Gross Domestic Product (GDP),58741932106,64883220932,69522834999,79831371134,87384116140,94255576299,1.06617E+11,1.19707E+11,1.32605E+11,1.44043E+11,1.41593E+11,1.5176E+11,1.64303E+11,1.8606E+11,2.0549E+11,2.21415E+11,2.46267E+11,2.76969E+11,3.09942E+11,3.3173E+11,3.64276E+11,4.01993E+11,4.26819E+11,4.56042E+11,4.98026E+11,5.4569E+11,5.87132E+11,6.21903E+11,5.87878E+11,6.54358E+11,7.12756E+11,7.45011E+11,8.00383E+11,8.2386E+11,8.64228E+11,8.98137E+11,9.44626E+11,9.96235E+11,1.02442E+12,1.03167E+12,1.09869E+12,1.13914E+12,1.16526E+12,1.19901E+12,1.23907E+12,1.27143E+12,Republic of Korea
2623,Republic of Moldova,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,6101474701,5034763131,3572261171,3530498187,2438898162,2405356041,2263991726,2301283198,2150729252,2078287449,2122091953,2252418620,2428324289,2589160984,2779808132,2988332510,3131313829,3225204056,3477982224,3269665435,3501617815,3740272843,3712842109,4061858126,4256528671,4224731678,Republic of Moldova
2640,Romania,Gross Domestic Product (GDP),32520829477,36748537309,40651036846,44878744678,50407285689,55610618405,61789576006,66992908722,71871033143,76423949270,79676032218,79765555849,82911672049,87924995425,93175102476,93083765529,95258832720,96053981574,95576609993,90044988225,84988286799,74009320807,67520788155,68553069254,71248536688,76334410379,79288404533,75469749945,73894486200,73597777999,75360540800,79574698514,83700001167,88323806370,95706473889,99699237824,1.07731E+11,1.15125E+11,1.24863E+11,1.16039E+11,1.15113E+11,1.16329E+11,1.17075E+11,1.21209E+11,1.24938E+11,1.29514E+11,ROU
2657,Russian Federation,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,8.44174E+11,8.01967E+11,6.8568E+11,6.26026E+11,5.46521E+11,5.24113E+11,5.05205E+11,5.12182E+11,4.84807E+11,5.15597E+11,5.67392E+11,5.96279E+11,6.24565E+11,6.70133E+11,7.18221E+11,7.64016E+11,8.2631E+11,8.96836E+11,9.43901E+11,8.7008E+11,9.09266E+11,9.48038E+11,9.8139E+11,9.93946E+11,1.00097E+12,9.63665E+11,RUS
2673,Rwanda,Gross Domestic Product (GDP),832028864.2,842071233.2,844302870.7,873314158.8,880381011,861771293.4,1029856140,1083121692,1189486339,1301011087,1417472556,1494529191,1521592820,1612550546,1544146624,1612179290,1684852657,1687173007,1699424456,1688379589,1647870448,1587685288,1693210439,1547128182,791938288.9,1057416691,1214764810,1388925304,1516752777,1614899338,1749743972,1898612448,2148884089,2196349400,2360320475,2581465675,2819870988,3034543646,3373273367,3584709753,3846847722,4148899702,4513519593,4724955979,5053976886,5405220189,RWA
2689,Saint Kitts and Nevis,Gross Domestic Product (GDP),99107846.62,105460913.7,110543367.5,114990514.4,121343581.5,124520115.2,132143795.5,140402782.7,146552922.5,157506746.6,170548371.2,172470042.5,173288036.9,175447001.2,190574337,206990782.3,228897827.8,243431372.3,266579312.6,281630165.2,295404179.4,289057834.9,301421639.1,322537357.3,339674253,359215093.8,380359091.3,406589910.3,403876698.6,417562057,462217478.2,487472009.2,500059371.6,481981222.6,499364727.7,543166187.8,553007446.9,552032254.7,586765630.3,569045061.7,556246682,569589520.9,566168857,601383959.4,637244810.1,661223775.7,KNA
2705,Saint Lucia,Gross Domestic Product (GDP),214076432.1,224905200.9,230736076.6,234068005.3,247395721.2,258224490,306537459.1,334858854.8,360071388,369892338.7,349062759.1,357967329,368547911.6,389112223.1,415844019.5,447067288.2,522198466.5,536360169.3,612793573.3,657919305.2,677326082.8,681311134.2,731024799.5,732996224.3,745765269.1,754205619.7,807259252.5,804461879.3,855658634.8,875179959.9,872008799.6,839727338.4,839616798.6,879970523.2,951447249.2,935462963,1020430569,1007554588,1042691611,1049435362,1038524272,1051418427,1034620880,1030151796,1033981640,1053883184,LCA
2721,Samoa,Gross Domestic Product (GDP),202669567,230057346.1,233709050.1,250750335,223971173,215450530.5,235534902,233709050.1,248315865.6,281181201,264139916,240220422.4,237784890.1,238809828.3,241884643.7,251365303.5,265201903.4,266483083.4,262639598.7,272376472.3,260333480.4,254345792,253837125,264244415.8,257527067.9,273069492.8,293575992.1,297681020.1,304377852.8,313907705.7,336158197.1,363218322.2,374739093.5,395927538.9,413362858.8,434260694.3,436816263.3,463801993.3,457818323.7,439228389.5,458201857.6,474493234.1,463778045.4,466304998.4,475030240.6,488267980.5,WSM
2738,San Marino,Gross Domestic Product (GDP),544318843.5,554215147.7,574668378.1,615618456.6,649478339.9,635903183.9,681213735.2,698656218.6,721293657.1,764276696.1,790491512.1,797165059,800462019.8,809821050.3,835944681.7,859335130.6,883911873.9,912125992.9,950383998.2,982586652.8,1002098612,1017515373,1026004254,1115796133,1193703792,1304623170,1368005672,1436670050,1544707637,1684926634,1721705388,1818249614,1822846960,1894105793,1981455333,2027428774,2105583625,2179141131,2215110449,1931912025,1842108630,1667777339,1542364320,1495690534,1481009058,1495819148,SMR
2755,Sao Tome and Principe,Gross Domestic Product (GDP),55821995.35,58822611.85,60170257.15,61128348.73,64602746.78,68077144.83,69193163.6,85396492.69,87870685.24,102231530.5,101126040.2,90695999.31,93501030.32,89878827.05,84458720.33,92313285.09,86929464.56,84382332.58,86068907.51,88767439.46,86856590.96,87899740.97,88515039.15,89488704.58,91457456.08,93286605.21,94685904.28,95629283.77,98020000.55,100470506.3,100920984.2,104013692.4,106097157.6,113485796.6,117834830.1,126193762.4,137697139.8,142177260.7,153816135.5,157774690.2,168264968.3,175780304.6,181508559.2,190737975,203780680.7,211840454,Sao Tome and Principe
2772,Saudi Arabia,Gross Domestic Product (GDP),91921890323,1.10777E+11,1.36179E+11,1.69094E+11,1.96535E+11,1.78987E+11,2.10884E+11,2.25843E+11,2.14055E+11,2.39569E+11,2.5311E+11,2.58028E+11,2.04539E+11,1.71708E+11,1.63704E+11,1.4767E+11,1.72793E+11,1.61332E+11,1.82482E+11,1.81564E+11,2.09149E+11,2.40538E+11,2.5013E+11,2.46719E+11,2.48097E+11,2.48623E+11,2.55181E+11,2.57997E+11,2.65462E+11,2.55472E+11,2.69843E+11,2.66576E+11,2.59061E+11,2.88185E+11,3.1112E+11,3.28461E+11,3.3762E+11,3.43856E+11,3.65347E+11,3.57823E+11,3.74862E+11,4.12195E+11,4.34389E+11,4.45987E+11,4.62215E+11,4.77713E+11,SAU
2789,Senegal,Gross Domestic Product (GDP),3188498021,3184570332,3388024628,3198710012,3333036980,3584409083,3904122977,3798860909,3561628486,3904908515,3776364620,3731563798,4304325068,4397717550,4221615860,4381175708,4581056296,4763705798,5004596368,4934293541,5126937073,5106604392,5219640311,5103847419,5250311643,5498439269,5785509147,5966250378,6318179952,6720006277,6934148623,7251796177,7299281203,7786204586,8244272242,8707815259,8922164249,9362783999,9707570806,9942802323,10358348131,10540770978,11005745152,11389322987,11880322671,12654761936,SEN
2805,Serbia,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,38103920105,33659454502,24187728634,16827539583,17264198047,18246023289,18688700363,20031451619,20518307937,18026033377,19424711492,20394531193,21845762929,22810343914,24873884448,26252004013,27539494079,29161229091,30726219715,29768798694,29942791246,30362429352,30054168019,30827082020,30262545421,30491848953,SRB
2821,Seychelles,Gross Domestic Product (GDP),198863175.2,230386519.8,244920011,267095525.1,270575378.2,279172654,324615395.2,352532319.1,383226508.2,440539159.7,426833176.4,398483431.8,392496081.1,385787363,416697962.4,459583262.8,465282066.4,485660699.6,511521726.1,564145488.6,606201216.3,622828738.2,667769936.3,709068228.2,703333356.3,698969082.6,712097972,819473531.1,911483961.3,929121397.9,927967209.8,907246369.8,918706697.3,860553517.9,843167881.5,919109090.9,1005553380,1110313377,1086546950,1074516907,1138401564,1199632180,1243741111,1306476445,1387540519,1482416971,SYC
2838,Sierra Leone,Gross Domestic Product (GDP),1252384452,1257768417,1269232452,1313450873,1359307013,1359307013,1349480697,1360944732,1413351750,1485411398,1527992100,1588587714,1616428942,1614791223,1685213152,1724465022,1749639694,1820238231,1865114820,1928416350,1998650036,1838907925,1661521453,1662423673,1720608404,1548117425,1164390750,959506097,951470854.4,874194541.5,907477602.5,1072365715,1355634891,1481818330,1579343434,1650494367,1720209834,1858830017,1959202049,2021636860,2129726768,2264155209,2607812982,3148202318,3291872171,2623581106,SLE
2855,Singapore,Gross Domestic Product (GDP),10074974657,11292156226,12819599763,14246158895,15167584392,15866659127,17046618018,18322753740,19917417055,21793549502,23978739654,26540590464,28444202005,30873474394,33590510927,33359730324,33802625453,37438733695,41600119611,45836334058,50440231927,53813208681,57627274168,64275956059,71298397428,76309281490,82056846139,88860275840,86882930552,92178622839,1.0038E+11,99424345537,1.03612E+11,1.08207E+11,1.1854E+11,1.27418E+11,1.38707E+11,1.51346E+11,1.54051E+11,1.53122E+11,1.76458E+11,1.87412E+11,1.9429E+11,2.03373E+11,2.10004E+11,2.14221E+11,SGP
2871,Sint Maarten (Dutch part),Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707954816.8,741912849.4,772222498.1,781708295.6,779912168.3,788387644.2,790520545.5,801368977.8,811745739.2,825424197.3,829551318.3,SXM
2888,Slovakia,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,35190909324,30073838826,28091192550,28625297995,30401649586,32178168566,34352494789,36436847185,37898625614,37820907115,38278605664,39548103446,41336781999,43576704792,45868332406,48964885562,53103832375,58838821668,62151317309,58781135829,61744714150,63485359089,64537405884,65499430425,67183324231,69757174340,Slovakia
2905,Slovenia,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,25452092252,23186828535,21919969812,22543246375,23744235370,24719448853,25588654171,26897355201,27781103199,29246376929,30461690764,31360117343,32563187210,33488660072,34946018056,36344909754,38400577526,41066209563,42421447941,39113730323,39597862854,39854998295,38783132555,38361589857,39561811809,40478318488,SVN
2922,Solomon Islands,Gross Domestic Product (GDP),113896404.9,119737246.1,122657666.7,133831450,161004059.3,147036830.3,167098850.3,186652971.1,204683394.1,249124577.7,233379701.3,248996651.2,246248068.1,228632148.5,244998712.1,251870170.1,249996136.1,255868109.3,269611025.3,288101494.1,307466512.3,315309511.6,351139197.9,357085042.2,385937241.6,424500115.3,431329124.3,423882142.4,437419030.4,430633486,369426060.8,339998211.2,330628439.7,352068517.6,380575297.1,429476033.6,446652836.9,520647372.4,539936307.1,541195193.3,598782244.8,637150299.8,653963424.9,673716104,687051532.9,709380707.7,SLB
2939,Somalia,Gross Domestic Product (GDP),1670004360,1705715145,1959541804,1721469903,1734423815,1989300791,1952539689,2218970154,2347657522,2230581044,2270574111,2412807518,2479570137,2192523126,2264123616,2479892662,2426676081,2671472352,2656691899,2652018464,2609590851,2583491941,2273471708,2273471708,1796052254,1796052254,1866094585,1815667709,1860991865,1920543605,1978159913,2037504711,2108817375,2182625984,2248104763,2315547906,2371121056,2432770203,2496022228,2560918806,2627502695,2695817765,2765909027,2837822662,2942822100,3022278297,SOM
2956,South Africa,Gross Domestic Product (GDP),1.102E+11,1.14915E+11,1.16817E+11,1.22158E+11,1.29623E+11,1.3182E+11,1.34786E+11,1.34659E+11,1.38719E+11,1.43977E+11,1.53509E+11,1.61738E+11,1.61118E+11,1.58143E+11,1.66207E+11,1.64194E+11,1.64223E+11,1.67673E+11,1.74715E+11,1.78899E+11,1.78331E+11,1.76515E+11,1.72743E+11,1.74874E+11,1.80529E+11,1.86154E+11,1.94171E+11,1.9931E+11,2.00341E+11,2.05066E+11,2.13585E+11,2.19428E+11,2.27476E+11,2.34184E+11,2.44851E+11,2.57772E+11,2.72216E+11,2.86808E+11,2.9596E+11,2.91408E+11,3.00266E+11,3.10128E+11,3.16992E+11,3.24379E+11,3.29662E+11,3.33831E+11,ZAF
2973,South Sudan,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9854093327,10350974698,10919519538,10412965797,5614407776,7114687623,8261742776,8429397189,South Sudan
2990,Spain,Gross Domestic Product (GDP),3.90236E+11,4.0838E+11,4.41662E+11,4.76061E+11,5.0281E+11,5.05536E+11,5.22238E+11,5.37062E+11,5.44919E+11,5.45146E+11,5.57186E+11,5.56448E+11,5.63384E+11,5.73357E+11,5.83589E+11,5.97137E+11,6.16564E+11,6.50765E+11,6.83918E+11,7.1693E+11,7.4404E+11,7.62984E+11,7.70073E+11,7.6213E+11,7.80293E+11,8.0181E+11,8.23255E+11,8.5363E+11,8.90387E+11,9.3032E+11,9.79526E+11,1.01872E+12,1.04805E+12,1.08146E+12,1.11571E+12,1.15725E+12,1.20555E+12,1.25099E+12,1.26495E+12,1.21974E+12,1.21991E+12,1.20771E+12,1.17233E+12,1.15233E+12,1.16822E+12,1.20566E+12,ESP
3007,Sri Lanka,Gross Domestic Product (GDP),5957118883,5988058537,6177866363,6395756687,6648447687,6874188755,7134524577,7427370202,8071105478,8560811729,9088201552,9592399504,10089827798,10569366692,11103268771,11660285500,12158614700,12355784207,12699157736,12949866744,13757849883,14421109255,15052603497,16093582286,17002740115,17942884092,18617049203,19817070025,20758252644,21645589232,22939808694,22625673516,23535263993,24933322002,26290956664,27931971938,30073877079,32117946211,34028992322,35233251310,38057531324,41256167171,45028870130,46557925728,48829295882,51166264381,LKA
3023,St. Vincent and the Grenadines,Gross Domestic Product (GDP),157556089.4,162232433.7,204139487.2,181477278.5,165469909.1,152879784.7,168743845.1,173529650.6,190495724.8,196939923.2,201751563.6,211060379.6,220508349.3,225288701.5,240129932.5,254964938,269244846.8,270424341.4,308484438.6,312818880.2,325800590.4,329500837.3,350513439.5,365413856.3,360854467.5,388883506.1,393888942.5,407697979.1,424370730,435875077.6,443019855.4,450592223.3,479077087.3,515917100.3,537360073.3,550729629.6,593070633.9,607412014.9,622606638.4,609537733.6,589096726.4,586626353.5,594725553,605622628.7,612600121.2,622420607.5,St. Vincent and the Grenadines
3040,State of Palestine,Gross Domestic Product (GDP),624167065.7,710891292.9,831373943.9,798925113.4,974992755.6,985906039.7,1136509352,1124941273,1269505902,1249425460,1431822807,1342333882,1457723666,1402065921,1472565733,1463180308,1745834353,1699853052,1676280360,1713385523,2038601375,1952750210,2419111195,2675209584,3103243117,3324147852,3364541285,3858026143,4411043467,4776296804,4367628082,3960973995,3466280355,3952109600,4360879054,4831800000,4643330890,4949353956,5250239702,5705043567,6167100119,6932661442,7368326274,7531713178,7518013659,7778203778,State of Palestine
3057,Sudan,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30656122064,33574802354,35904494921,35796781436,35009252245,36864742614,37454578496,39289852842,SDN
3074,Sudan (Former),Gross Domestic Product (GDP),7624059252,7795395844,7400092408,7446875420,8299191889,9603282620,11203690726,11900991980,11195145809,10633306287,10795390779,11598304850,11837351744,11244429780,10538162357,11108678822,12688431172,12646420863,13775921553,13022371939,14000470771,14921402635,15603122858,15760126090,16705275661,17707106483,18755212218,19891298908,21530669812,22442536718,24324630014,26952962026,28567366862,30678342505,32266352584,35182655040,37483192464,39645351698,40510215390,43986967437,46910206721,,,,,,Sudan (Former)
3090,Suriname,Gross Domestic Product (GDP),1109709620,1180748257,1235641749,1284077184,1192588030,1312062101,1430612930,1578187905,1664299983,1566343493,1432106821,1533691329,1469347360,1411619189,1385049291,1578443999,1551265875,1437410128,1561925847,1632608178,1568584328,1611618047,1617676758,1509259555,1560423136,1560555577,1576745709,1667240533,1706093976,1682145391,1716878846,1788768856,1838445661,1953954330,2110254521,2193049196,2319462529,2437731266,2538881969,2615458877,2750525982,2911349073,2989866360,3077497015,3088814781,3005089683,SUR
3106,Swaziland,Gross Domestic Product (GDP),441160374.2,457582526.1,515618805.7,533408821,635482679.6,846046467.9,957161154,966824578.9,979377545.7,1000791430,1024297476,1094993343,1110755336,1104677234,1132083567,1153868418,1368304131,1505347463,1619318209,1771663436,1946323924,1980584357,2044492913,2107988155,2158596661,2262767402,2349704582,2422605194,2485697328,2559051422,2604096158,2653510170,2739585231,2864373445,2953544841,3106889814,3264548060,3396887847,3547146213,3638300329,3704227372,3774674820,3904067799,4082620886,4194831010,4264355606,SWZ
3123,Sweden,Gross Domestic Product (GDP),1.83426E+11,1.85159E+11,1.89397E+11,1.96912E+11,2.0321E+11,2.08397E+11,2.10603E+11,2.07241E+11,2.10871E+11,2.18968E+11,2.22691E+11,2.23703E+11,2.26497E+11,2.30802E+11,2.40563E+11,2.45761E+11,2.52375E+11,2.60839E+11,2.67514E+11,2.74616E+11,2.76688E+11,2.73518E+11,2.70349E+11,2.64764E+11,2.75587E+11,2.86677E+11,2.91029E+11,2.9947E+11,3.12128E+11,3.26268E+11,3.41717E+11,3.4706E+11,3.54256E+11,3.62708E+11,3.78379E+11,3.89043E+11,4.07282E+11,4.21149E+11,4.18803E+11,3.9709E+11,4.20871E+11,4.32085E+11,4.30848E+11,4.36196E+11,4.47556E+11,4.65838E+11,SWE
3140,Switzerland,Gross Domestic Product (GDP),2.38153E+11,2.47859E+11,2.55792E+11,2.63593E+11,2.67429E+11,2.47951E+11,2.44471E+11,2.5042E+11,2.51445E+11,2.5771E+11,2.69569E+11,2.73886E+11,2.703E+11,2.72027E+11,2.80211E+11,2.90505E+11,2.95904E+11,3.00596E+11,3.10448E+11,3.23893E+11,3.35795E+11,3.32719E+11,3.32574E+11,3.32155E+11,3.36373E+11,3.3799E+11,3.40022E+11,3.47883E+11,3.58127E+11,3.64013E+11,3.78377E+11,3.83851E+11,3.84401E+11,3.84592E+11,3.95526E+11,4.07543E+11,4.23897E+11,4.41448E+11,4.51501E+11,4.41886E+11,4.54938E+11,4.63148E+11,4.68002E+11,4.76335E+11,4.85847E+11,4.89939E+11,CHE
3157,Syrian Arab Republic,Gross Domestic Product (GDP),4434713887,4874458625,6094421219,5573641659,6918407393,8269199200,9175647424,9058773326,9849298938,10207057369,11430191580,12516946247,12782569196,12965254352,12437338653,13197892481,12545173641,12784472166,14480494516,12015597681,12566772774,13559707510,15386245368,16183097032,17350386776,18569500964,20394084719,21418666983,22871985431,22059193540,22208234846,23050682791,24862107900,25009013381,26735300086,28396996497,29829914134,31522690481,32933832523,34881042093,36080786558,33807697005,26234772876,19728549203,19807463399,18757667839,SYR
3174,Tajikistan,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,3828565280,3556737145,2525283373,2111136900,1661464740,1455443112,1211479152,1231899546,1297011521,1344959957,1456556635,1595707193,1768485224,1964966117,2166728610,2312320181,2464793546,2652546855,2853594676,2968386960,3162389398,3238636120,3483016579,3741765135,3991927093,4159588031,TJK
3191,TFYR of Macedonia,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,5749931819,5569948240,5115664065,5053033443,4959952941,4904659567,4962776829,5034246620,5204365346,5430177928,5677233946,5503099234,5585317115,5709435273,5976318734,6258602830,6580108833,7006071313,7389423342,7362923699,7610226644,7788318040,7752809331,7979557805,8269185102,8586860222,TFYR of Macedonia
3208,Thailand,Gross Domestic Product (GDP),22706473662,23833236514,24803950149,27249547647,28435813378,29813859222,32609036135,35836921484,39577873325,41680745906,43675113238,46254944422,48730670361,51451889658,54411623724,56940262659,60091238727,65811291303,74556370766,83647463938,92968181348,1.00797E+11,1.10122E+11,1.19694E+11,1.29287E+11,1.39809E+11,1.47727E+11,1.43651E+11,1.32661E+11,1.3874E+11,1.45015E+11,1.49929E+11,1.5949E+11,1.70957E+11,1.81709E+11,1.89318E+11,1.98723E+11,2.09524E+11,2.1314E+11,2.11566E+11,2.27448E+11,2.29344E+11,2.45928E+11,2.52573E+11,2.54638E+11,2.6184E+11,THA
3225,Timor-Leste,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,384866503.8,426102200.6,470670461.8,518701262.1,570151386.8,624121518.1,691531682.4,720091751.5,704761714.1,454800995,516923345.1,549879341.7,525156865.4,522149004.6,1211763769,1849851325,2969352683,2957378393,3313975681,3093998585,3053225672,3376808577,3442375606,3001147035,2167789792,2259942536,TLS
3242,Togo,Gross Domestic Product (GDP),1224458970,1312313579,1357931039,1301352670,1356675973,1348258664,1341899664,1416500778,1559243600,1652620498,1577734903,1480057312,1425183443,1351696420,1431190812,1484390406,1532788029,1494714017,1646040880,1713528556,1814579512,1818687543,1759046948,1471821490,1676910275,1790451163,1927650887,2001070431,1957233478,2008541407,1989192472,1963863187,1938852429,2032847094,2084401723,2110217107,2192539926,2238222849,2290964476,2367748115,2462402445,2582562239,2732969705,2873413733,3048390760,3215298354,TGO
3259,Tonga,Gross Domestic Product (GDP),86291176.06,88323386.26,90433499.35,92234125.74,94711710.9,97071157.57,97853989.65,102550981.1,104508060.9,106465140.7,123296026.9,140518329.1,161263374.6,170657357.7,173624051.5,185011121.6,188930879.7,194571671.5,190910081.5,191654452.8,187736860.6,192217657.9,198337313.9,197449077.5,207227795.9,215597133.9,215508346.9,213791220,220189297.4,229618255.6,236827221.2,244302403.1,253050377.2,258271499.5,257479034.6,261549422.3,259424175.6,248617836.7,256326358.5,262197802.6,271599317.4,279163754.7,281649212.6,272860057,278335268.7,288833626.9,TON
3275,Trinidad and Tobago,Gross Domestic Product (GDP),5349984682,5405306908,5717714773,5812087982,6033376886,6121241598,6515005677,7107278920,7819959362,8103078989,8942675125,9352710447,9708444360,8707425676,8206698627,7868381308,7610180317,7263154701,6978393405,6920918648,7024982791,7213517411,7094649163,6991891265,7240948545,7527451500,8057625004,8677426090,9385167650,10134032453,10833549364,11285694151,12180704633,13939725000,15047943681,15982390300,18142309565,18981223726,19416708327,19317543735,19358313322,19301331269,19551086433,19993045308,19789959754,19825241387,TTO
3292,Tunisia,Gross Domestic Product (GDP),5707778420,6277656091,7391791172,7344012850,7935356144,8502464057,9174130327,9486213328,10097974359,10760661067,11557843797,12196047006,12137286608,12705303787,13433279826,14193900530,13909864553,14592462244,14829108261,15342499492,16428063732,17069347099,18401734046,18804248245,19402703319,19858379771,21278571379,22435989566,23549478738,24966476336,26039867657,27302742235,27766895375,29285764030,31030950759,32272176864,34096919877,36229180417,37844908684,39026623697,40181567192,39411004084,40948297381,41949416197,42895690490,43238856014,TUN
3309,Turkey,Gross Domestic Product (GDP),1.0895E+11,1.15016E+11,1.23557E+11,1.27588E+11,1.34725E+11,1.44389E+11,1.59497E+11,1.64927E+11,1.67408E+11,1.66363E+11,1.62294E+11,1.70174E+11,1.76237E+11,1.84994E+11,1.9741E+11,2.05784E+11,2.2022E+11,2.41106E+11,2.46219E+11,2.46838E+11,2.69684E+11,2.72183E+11,2.88471E+11,3.1167E+11,2.94666E+11,3.15856E+11,3.37983E+11,3.63429E+11,3.74666E+11,3.62057E+11,3.86584E+11,3.64559E+11,3.87029E+11,4.07408E+11,4.45552E+11,4.82986E+11,5.1628E+11,5.40383E+11,5.43944E+11,5.17694E+11,5.65099E+11,6.14673E+11,6.2775E+11,6.54069E+11,6.73129E+11,6.99952E+11,TUR
3325,Turkmenistan,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,14069442122,13421507281,11412846300,11584038994,9580016437,8890251296,9485897478,8404505111,9001225001,10486427104,11059936526,11540363085,11570042631,11948247490,12545708547,14181714533,15737036711,17477442728,20046626809,21269471068,23226262404,26640522960,29597620998,32616578370,35976085933,38314531486,TKM
3341,Turks and Caicos Islands,Gross Domestic Product (GDP),20666877.98,22868478.98,25304461.46,27999727.26,30982423.77,34283301.54,37935795.98,41975536.17,46444823.66,51395288.41,56874672.44,62933517.87,69619596.73,77026944.98,85281181.26,94383682.79,104399282.7,115339745.7,127702239.2,141875005.4,156716765,172862388.1,189839406.3,212469268.9,240127990.3,257728995.1,282244680,303260369.8,336245962.8,365651725.6,383563539.3,410584007,415358764.9,454144393,505924800.7,578645758,682177706.7,720647825.3,780258229.1,627715708.3,633898695.5,663187537.7,646392665.9,654895314.1,685173315.9,713400062.9,TCA
